Links,Status,Data,Due date,Content Done?,HashTags,Stage,Notes
https://www.instagram.com/p/DFZm-ksvBOa/,Completed,"Waterfall rappelling purbalingga🔥

📍Curug Gogor, Desa Tanalum, Kec. Rembang, Kab. Purbalingga
Follow @hike_camp__ For More..

🛸 @yusufekamaulana
😎 @gopras_sr

#canyoning #canyoneering #canyoneeringadventure #canyoneering2025 #waterfallrappelling #xpdcsisiknaga #temanmainadventure #curuggogorrembangpurbalingga #wisataalam #alampurbalingga #dolanpurbalingga #explorepurbalingga #explorejawatengah #wisatapurbalingga #infopurbalingga #purbalinggakeren #purbalinggaberolahraga",2/25/2025 18:30:00,TRUE,,,
https://www.instagram.com/p/DBd6qkZIHXK/,Completed,"just us 🫶
.
.
Follow @hike_camp__ For More..
.
.
.
.
.
.
.
#camping #outdoor #nature #river #tentcamping #tent #forest #campinglife #adventure",2/25/2025 21:30:00,TRUE,,,
https://www.instagram.com/p/DBYih6lOKId/,Completed,"Mantab bang,,
.
.
@hike_camp__
.
.
.
..
.
.
.
.
.
.
#camping #outdoor #nature #river #tentcamping #tent #forest #campinglife #adventure
#gunungslamet #slametmountain #pendaki #pendakiindonesia #reels #reelsinstagram #fyp",2/25/2025 23:55:00,TRUE,,,
https://www.instagram.com/p/DFYEcVVvbE9/,Completed,wherever the wind takes me,2/26/2025 2:30:00,TRUE,,,
https://www.instagram.com/p/DFoluy_zM0U/,Completed,"snow 
Follow @hike_camp__ For More..
#winter #snowfall #manali #shimla #weather #winteriscoming #snowflakes #trending #wintercamping #ice
#sonamarg #sonamargkashmir #mountauns 464 #snowmountain #water #greenery #instagram #reelsinstagram #ex|pore #travelphotography #virelreel #trendingreels #newpost #watercolors #mountain",2/26/2025 5:30:00,TRUE,,,
https://www.instagram.com/p/DAgcclgvD_e/,Completed,"fr

-

-

-

#fyp #nature #outdoors #explore #core #adventure
#hiking #nature #mountains #travel #hike #naturelovers #camping #mountain #forest #wandern #getoutside #sunset #summer #exploring #real",2/26/2025 18:30:00,TRUE,,,
https://www.instagram.com/p/DDynyTcyEpy/,Completed,"One life one dream one passion only travelling >>>

.

.

.

.

#reelsinstagram #trendingreels #mountains #nepal #annapurnacircuit #annapurnabasecamp #trekking #travel #travelgram",2/26/2025 21:30:00,TRUE,,,
https://www.instagram.com/p/DFc788ussxy/,Completed,"Who do you wanna sit here with ?✨

#couplegoals #love #favouriteperson #naturelovers #outdoor #explore #views #travel #travelcouple",2/26/2025 23:55:00,TRUE,,,
https://www.instagram.com/p/DDfCQU4v_po/,Completed,"being on top of a mountain, no service, no phones, no distractions is the absolute best way to reconnect with a loved one🫶🏻💭🌅 don’t get me wrong, I love a good meal out at a nice restaurant but nothing compares to this!

#datenight #datenightideas #backpacking #californiacoast #hiking #hikingadventure #optoutside #amongthewild",2/27/2025 2:30:00,TRUE,,,
https://www.instagram.com/p/DC216qdOVV_/,Completed,"Link in bio to JOIN THE WAITLIST for limited time winter print collection. 🗻

#mountains #mountaineering #k2 #everest #8thousander #climbing #hiking #alpinism #annapurna #lhotse #edit #climbingedit #14peaks #discipline #success #ascend #summit #peak #dopamine",2/27/2025 5:30:00,TRUE,,,
https://www.instagram.com/p/DFu1yjRJEdm/,Completed,"Up here, above the Mountains , sunsets aren’t just seen—they’re felt. 🫶😭",2/27/2025 18:30:00,TRUE,,,
https://www.instagram.com/p/C_yAyi2o6eE/,Completed,"Home with a view ✨🥹🚌⛰️
Avec qui voudrais tu te réveiller ici … ? Petit indice de notre prochain trip : ce n’est pas en van 🤭 et c’est en Europe..
.
.
.
#vanlife #dolomiti",2/27/2025 21:30:00,TRUE,,,
https://www.instagram.com/p/DAjCaozNQKD/,Completed,"Freefall adventure. Skydiving.

#freefall #skydiving #adrenaline #adrenalinerush #extremesports #lifetime #extremejump #adventuretime #adventure #outdoorsports #outdoorsadventures #bucketlist #extremesportpin #bringmetolife",2/27/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DEs1D5fzXVW/,Completed,"Afternoon trails with the cousin 🏃‍♂️ ⛰️
🎥 @osmo_global

#trailrunning #parkourtrailrunning #parkour #movement #training #functionalfitness #hawaii",2/28/2025 2:30:00,FALSE,,,
https://www.instagram.com/p/DEkg2i2JyOq/,Not started,"🥾💪 Trekking isn’t easy. Each step challenges your endurance, and every kilometer tests your determination. But when you reach the top and the views take your breath away, every effort is worth it. 🏔️✨

🏔✨ The mountains teach us that the best things in life aren’t always easy, but they’re always worth it. 🌄🌿

📸 @thegrittyhiker

#trekking #hikingadventures #naturelovers #exploreperu #visitperu #travelperu #bucketlist #perutravel #mountainlife",2/28/2025 5:30:00,FALSE,,,
https://www.instagram.com/p/DB0noYFo-pI/,Completed,,2/28/2025 18:30:00,FALSE,,,
https://www.instagram.com/p/DAiny1ZvMuF/,Completed,,2/28/2025 21:30:00,FALSE,,,
https://www.instagram.com/p/DEH8SIfNW6_/,Completed,"The Huashan Changkong Plank Road is a wild, heart-pounding hike! You walk along narrow, cliffside planks, with jaw-dropping views of steep drops and jagged peaks. The path is intense and not for the faint-hearted, but the thrill and scenery make it totally worth it. It’s an adrenaline-packed adventure high up in the mountains! ⛰️🌄

🎥: @acousticfukra

📲 Download the Free Tripio App to Explore More & Travel Better 💙 Link in bio 👆 @tripioapp

#tripioapp #tripio #trip #trips #travelgram #travelling #traveler #instatravel #traveling #travelphotography #travelingram #travels #destination #destinationearth #vacation #vacationtime #vacationmode #vacations #usatravel #usa #usagram #visitusa #china #chines #viaferrata #hike",2/28/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DCGzbFUs26S/,Completed,"Let’s go bro🚶🏻🚶🏻‍♂️
.
.
#reels #fyp #instagram #adventure #trekking #mountain",2/4/2025 5:30:00,FALSE,,,
https://www.instagram.com/p/DB1yqeStgKX/,Completed,,2/4/2025 18:30:00,FALSE,,,
https://www.instagram.com/p/DCfD1bFIsuE/,Completed,"When lost in a tree, go for three😵‍💫

Was going for kong double half here, but boosted way farther than I thought I could, caught a face full of leaves, and perfectly saved with a triple instead💀 Very thankful I was able to stay calm in the air, find the water, and execute nonetheless. #cliffjumping #parkour #blam #boost #maui #hana #roadtohana #triple #waterfall #80ft",2/4/2025 21:30:00,FALSE,,,
https://www.instagram.com/p/DAi0DYJsFPf/,Completed,"📍Archenkanzel / Berchtesgaden 🇩🇪

Follow👉 @____koudy____

#hiking #hikingadventures #hikingculture #berge #bergliebe #mountains #alps #cross #bergen #germany #hiking👣 #nature #naturelovers #bergliebe🏔️#crosstraining #nature_perfection #bergwelten #hikingadventures #nature #bayernliebe
@berchtesgaden.de @visitbayern @bergliebe_official @goettgen @bayern.de @bergwelten @bayernliebe_official @alpenliebe_official",2/4/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DDm126ySEqK/,Error,"Roaming the pacific north west..

#travel #explore #cinematic #sonyalpha #pnw #wander",,FALSE,,,
https://www.instagram.com/p/DAijOcYt8ah/,Completed,"Switzerland 🇨🇭🏡🌲🕊️

📸 @swisslife.nature

#swissalps #landscape #nature #suisse
#appenzell #mountains #myswitzerland
#wanderlust #seealpsee #naturelovers
#switzerland #stgallen #swisslandscape
#photography #inlovewithswitzerland
#naturephotography #schweiz #love
#visitswitzerland #alps #beautiful #view",2/4/2025 2:30:00,FALSE,,,
https://www.instagram.com/p/DD2PLF6tQZz/,Completed,"Join the group! 🫶🏼
#travel #group #adventure #friends",2/4/2025 5:30:00,FALSE,,,
https://www.instagram.com/p/DCsB4T6uZ49/,Completed,"📍ᴍᴇɴᴛɪᴏɴ ʏᴏᴜʀ ᴄᴏᴜɴᴛʀʏ ɪɴ ᴛʜᴇ ᴄᴏᴍᴍᴇɴᴛꜱ 👇🏼
-
🚸ꜰᴏʟʟᴏᴡ @wisincome
-
🚸ꜰᴏʟʟᴏᴡ @wisincome
-
🚸ꜰᴏʟʟᴏᴡ @wisincome
-
-
-
-
#mindsetmatters #successmindset #motivationdaily #goalsetting #dreambig #positivevibes #motivatedminds #mindsetshift #selfgrowth #luxurylifestyle #dreamlife #millionairemindset #luxuryworld #richlifestyle #successlife #liveyourdreams #luxuryliving #entrepreneurmindset #entrepreneurlifestyle #businessgoals #wifiwealth #financialfreedom #investmentopportunity #wisincome #uk #usa #europe",2/4/2025 18:30:00,FALSE,,,
https://www.instagram.com/p/DBt8amNyBf9/,Completed,"Our beautiful world pt. 2

#travel #explore #cinematic #wander #sonyalpha #sony",2/4/2025 21:30:00,FALSE,,,
https://www.instagram.com/p/DA2vIS7t8S_/,Completed,"We didn't quite check the weather
•
The road to 4K has proven to be more difficult than we tought. On the first attempt one of us got sick and on the second attempt we ended up in a blizzard with wind gusts up to 60-70km/h.
Standing up on the ridge back towards Aiguille du Midi was almost impossible.

#adventureawaitsletsexplore",2/4/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DBq4PVpS7NN/,Not started,"That dream 🏔️

.

.

.

.

#reelsinstagram #trendingreels #trendingaudio #reelitfeelit #travelreel #explore #explorepage #mountains #mountainslovers #nepal #nepaltourism #annapurnabasecamp #nepaltravel #pahad #nature #peace #lifequotes #trekking #bagpacking #travelgram",2/6/2025 2:30:00,FALSE,,,
https://www.instagram.com/p/DGA0ZrczGKJ/,Not started,"it’s not just travel, it’s creating a life full of unforgettable moments🤍🪽

looking for travel goals? follow @estellar_us and fuel your wanderlust!

#estellar #applecarplay #fyp #rvlife #wirelesscarplayadapter #carplayadapter #amazonfinds #travelcouple #roadtripvibes #adventureawaits #wanderlustduo #openroadstories #wildandfree #nomadlove #adventuretogether #scenicviews #journeytogether #vanlifeadventures #sunsetchasers #exploringtogether #memorymakers #roamtheplanet

🎬 @iamengincelik",2/6/2025 5:30:00,FALSE,,,
https://www.instagram.com/p/DE0mkBqooIu/,Not started,Hiking is hot,2/6/2025 18:30:00,FALSE,,,
https://www.instagram.com/p/DERTJxQSBPL/,Not started,"For this New Year 2025, I want this transition.❄️

#travel #adventure #2025 #snow #explore #reels #instagram",2/6/2025 21:30:00,FALSE,,,
https://www.instagram.com/p/DCG_BMGvslC/,Not started,"Trip of peace 🏔️✨

#hiking #mountains
#mountain #hills
#explore #foryou
#nature #fypシ #fyp",2/6/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DGdATaugK7r/,Not started,"ready for another year of outdoors 🌲🧺☕️🪵

outdoors, nature, off grid, camping",2/7/2025 2:30:00,FALSE,,,
https://www.instagram.com/p/DFsKaV8SXgz/,Not started,"Looking back at photos and videos from last year, I realized I haven’t shared much from my Open Trip to Kashmir in August. But then I found this video, and it would be a shame not to share it—because this trip was truly amazing.

Last year was intense, with back-to-back trips that barely gave me time to process everything. But now, looking back, I can truly say—this was one of those unforgettable experiences. And I’d do it all over again in a heartbeat. 🩷

Thank you @shanitripplanner & team for being a great guide & thank you @haniffakmal for capturing such moments beautifully.

📸 : @haniffakmal",2/7/2025 5:30:00,FALSE,,,
https://www.instagram.com/p/DBJo8WlpBs3/,Not started,"✨FOLLOW @MAXIMUMSKIN FOR NO BS SKINCARE, LASER & DEBUNKING MYTHS ✨

Dirty Hot Tubs!

Hot tubs are one of the easiest ways to get a bacterial infection because it’s the perfect conditions for bacteria to thrive.

For me, I won’t go in them unless in the case it was my own and I know it’s maintained well. But, I’m also not a big public pools/waters in general, so that might be my own thing.

🎥 iamkouka

#hottub #bacteriainfection #disinfect #disinfectant #disinfecting #disinfectantspray #decontamination #healthandsafety #medicalaesthetician #medicalaesthetics #aestheticnurse #dermnurse",2/7/2025 18:30:00,FALSE,,,
https://www.instagram.com/p/DEsBSfoM6n0/,Not started,"What’s your goal for 2025? Mine is finding a great spot to have a cup of tea 🫖
__________________
#norge #norway #norwegen #north #norwegenliebe #norgeibilder #teawithaview #coffewithaview #mountainviews",2/7/2025 21:30:00,FALSE,,,
https://www.instagram.com/p/DBWphfvi0at/,Not started,"Autumn camping is a celebration of nature’s final blaze of color, where the crisp air makes the campfire’s warmth even more cherished, and every meal cooked outdoors tastes richer",2/7/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DGAveQNuM2Q/,Not started,"Tag your new hiking friends! 🥾🏔️

#hiking #hike #newhampshire #whitemountains #whitemountainsnh #nh484k #nh #nh4000footers #vermont #newengland #newenglandhikes #maine #massachusetts #newyork #northeast #adirondacks #adk",2/8/2025 2:30:00,FALSE,,,
https://www.instagram.com/p/DBA8wFDu8dr/,Not started,"Spätsommer in Norwegen 🫶🏼

____________________________________________________
#vanlife #vanlifegoals #vansofgermany #borntoroam #livingvanlife #vwbus #campervan #camper #weroamgermany #weroamhome #vanlifediaries #roadtrip #vwjourney #livefolk #homeonwheels #vanlifedistrict #vanclans #vanliferules #camperideas #vanlifegermany#exploresweden #diyvan #diyvanconversion #vanausbau #reisetagebuch #norge #norway #vanlifemovement",2/8/2025 5:30:00,FALSE,,,
https://www.instagram.com/p/DGT3SjFyJSh/,Not started,Would you make this dream ocean view home yours? #realestate #oceanfront #tsunami #oceanview #bigwaves,2/8/2025 18:30:00,FALSE,,,
https://www.instagram.com/p/DFyCYLmpqwF/,Not started,"Get outta my way!!! 😆🥾🏔️

#hiking #hike #newhampshire #whitemountains #whitemountainsnh #nh484k #nh #nh4000footers #vermont #newengland #newenglandhikes #maine #massachusetts #newyork #northeast #adirondacks #adk",2/8/2025 21:30:00,FALSE,,,
https://www.instagram.com/p/DGbOef6Rq0A/,Not started,"You only have to impress two people in your life, 5 year old you and 80 year old you. Neither of them care if you drive a nice car or have the latest iPhone

#vanlife #travel #solotravel",2/8/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DBdkQNmOd4L/,Completed,"Tag the person you are thankful for 👫💚

And make their day better 🫶

📸 All credits for this amazing video to @together.we.hike 🙌❤️ Follow them for more! 🔥👈

#relationshipgoals #love #mountains #campinggirl #naturelovers #outdoors #couple #camping #bestsurvivors #couplegoals #lakeview",2/9/2025 2:30:00,FALSE,,,
https://www.instagram.com/p/DA3pM2CP6wi/,Completed,"prove me wrong🤷🏽‍♀️

#chilliwack #bc #britishcolumbia #asmr #campfire",2/9/2025 5:30:00,FALSE,,,
https://www.instagram.com/p/DA8EwSPJTIL/,Not started,"Tag your bro 🤝

#hills #mountains
#mountain #hiking
#explore #foryou
#nature #sunset
#fypシ #fyp #clouds",2/9/2025 18:30:00,FALSE,,,
https://www.instagram.com/p/DEozhB9MHaM/,Not started,mountains are calling 📞,2/9/2025 21:30:00,FALSE,,,
https://www.instagram.com/p/DEpxVkeOyDf/,Not started,Watch til the end🎉 Attempt #1🇧🇷 @penedobasejump,2/9/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DGQwaHvv-1U/,Not started,"Public lands are not just beautiful spaces—they’re vital to our ecosystem, economy, and communities. Today, as many face layoffs, let’s remember how crucial the work of those who care for these lands is. Protecting our environment and the people who maintain it is a responsibility we all share.

Check out the caption of my last post for action items if you want to help.",2/10/2025 2:30:00,FALSE,,,
https://www.instagram.com/p/DEvxzbjS8KV/,Not started,"Don’t worry Mom I’m alive 😂
.
.
.
➡️ Follow @mhat_trvls for more hiking content like this

#nature #mountains #wildlife #adventure #lifeofadventure #adventuretime #adventures #hikingadventures #mountain #adventurethatislife #adventureculture #hiking #adventuretravel #newadventures
#adventureseeker #travel #outdoors #reels #love",2/10/2025 5:30:00,FALSE,,,
https://www.instagram.com/p/DAiny1ZvMuF/,Not started,"The sunset is so beautiful, I miss you so much✨

#sunset #fyp",2/10/2025 18:30:00,FALSE,,,
https://www.instagram.com/p/DEhrJQJPc2L/,Not started,"Life before trending music was just different

Making of beautiful cinematic nature shots with natural sounds ASMR using #insta360 AcePro2 in 4k 120fps
@insta360",2/10/2025 21:30:00,FALSE,,,
https://www.instagram.com/p/DF54IpxN5JK/,Not started,"If this is paradise would you join? 🙋‍♂️🙋‍♀️
|
📍Azores islands
|
📷 more wonderful places @giuliogroebert
|
🚐 exploring the world w/ @elena_wuest
|
#azores #travel #view #nature #naturelovers #beautifulview #viewpoint #travelinspiration #lake #volcano",2/10/2025 23:55:00,FALSE,,,
https://www.instagram.com/p/DEWrH8uIKTW/,Not started,"Иногда полезно посидеть с человеком, который тебя понимает лучше, чем кто-либо на этой земле. Не забывай быть тем, кто делает тебя счастливым.
🏔️🪵🔥🥩🌿🌶️🧄🍅🫓🍋🍎🫖⁣⁣
#стейк #steak #steaklife #asmr #steakdinner #steaklover #стейкрибай #тибон #steaklovers #steaks #naturelover #chechnya #chechen #нохчи #чеченцы #чеченец #чечня #кавказ #еданакостре #еданаприроде #biftek #bife #beef #beefsteak #beeflover #ステーキ #스테이크 شريحة# لحم#",2/11/2025 2:30:00,FALSE,,,
https://www.instagram.com/p/DBJPlqqsxpQ/,Not started,"The majestic beauty of the mountains under a glowing sunset, where nature feels untouched and timeless. 🌄🏞️ A serene escape into the wilderness. #MountainViews #NatureEscape #SunsetSerenity",2/12/2025 5:30:00,FALSE,,,
,Not started,,2/12/2025 18:30:00,FALSE,,,
,Not started,,2/12/2025 21:30:00,FALSE,,,
,Not started,,2/12/2025 23:55:00,FALSE,,,
,Not started,,2/13/2025 2:30:00,FALSE,,,
,Not started,,2/13/2025 5:30:00,FALSE,,,
,Not started,,2/13/2025 18:30:00,FALSE,,,
,Not started,,2/13/2025 21:30:00,FALSE,,,
,Not started,,2/13/2025 23:55:00,FALSE,,,
,Not started,,2/14/2025 2:30:00,FALSE,,,
,Not started,,2/14/2025 5:30:00,FALSE,,,
,Not started,,2/14/2025 18:30:00,FALSE,,,
,Not started,,2/14/2025 21:30:00,FALSE,,,
,Not started,,2/14/2025 23:55:00,FALSE,,,
,Not started,,2/15/2025 2:30:00,FALSE,,,
,Not started,,2/15/2025 5:30:00,FALSE,,,
,,,2/15/2025 18:30:00,FALSE,,,
,,,2/15/2025 21:30:00,FALSE,,,
,,,2/15/2025 23:55:00,FALSE,,,
,,,2/16/2025 2:30:00,FALSE,,,
,,,2/16/2025 5:30:00,FALSE,,,
,,,2/16/2025 18:30:00,FALSE,,,
,,,2/16/2025 21:30:00,FALSE,,,
,,,2/16/2025 23:55:00,FALSE,,,
,,,2/17/2025 2:30:00,FALSE,,,
,,,2/17/2025 5:30:00,FALSE,,,
,,,2/17/2025 18:30:00,FALSE,,,
,,,2/17/2025 21:30:00,FALSE,,,
,,,2/17/2025 23:55:00,FALSE,,,
,,,2/18/2025 2:30:00,FALSE,,,
,,,2/18/2025 5:30:00,FALSE,,,
,,,2/18/2025 18:30:00,FALSE,,,
,,,2/18/2025 21:30:00,FALSE,,,
,,,2/18/2025 23:55:00,FALSE,,,
,,,2/19/2025 2:30:00,FALSE,,,
,,,2/19/2025 5:30:00,FALSE,,,
,,,2/19/2025 18:30:00,FALSE,,,
,,,2/19/2025 21:30:00,FALSE,,,
,,,2/19/2025 23:55:00,FALSE,,,
,,,2/20/2025 2:30:00,FALSE,,,
,,,2/20/2025 5:30:00,FALSE,,,
,,,2/20/2025 18:30:00,FALSE,,,
,,,2/20/2025 21:30:00,FALSE,,,
,,,2/20/2025 23:55:00,FALSE,,,
,,,2/21/2025 2:30:00,FALSE,,,
,,,2/21/2025 5:30:00,FALSE,,,
,,,2/21/2025 18:30:00,FALSE,,,
,,,2/21/2025 21:30:00,FALSE,,,
,,,2/21/2025 23:55:00,FALSE,,,
,,,2/22/2025 2:30:00,FALSE,,,
,,,2/24/2025 18:30:00,FALSE,,,
,,,2/24/2025 21:30:00,FALSE,,,
,,,2/24/2025 23:55:00,FALSE,,,
,,,2/25/2025 2:30:00,FALSE,,,
,,,2/25/2025 5:30:00,FALSE,,,
,,,2/25/2025 18:30:00,FALSE,,,
,,,2/25/2025 21:30:00,FALSE,,,
,,,2/25/2025 23:55:00,FALSE,,,
,,,2/26/2025 2:30:00,FALSE,,,
,,,2/26/2025 5:30:00,FALSE,,,
,,,2/26/2025 18:30:00,FALSE,,,
,,,2/26/2025 21:30:00,FALSE,,,
,,,2/26/2025 23:55:00,FALSE,,,
,,,2/27/2025 2:30:00,FALSE,,,
,,,2/27/2025 5:30:00,FALSE,,,
,,,2/27/2025 18:30:00,FALSE,,,
,,,2/27/2025 21:30:00,FALSE,,,
,,,2/27/2025 23:55:00,FALSE,,,
,,,2/28/2025 2:30:00,FALSE,,,
,,,2/28/2025 5:30:00,FALSE,,,
,,,2/28/2025 18:30:00,FALSE,,,
,,,2/28/2025 21:30:00,FALSE,,,
,,,2/28/2025 23:55:00,FALSE,,,
,,,2/26/2025 2:30:00,FALSE,,,
,,,2/26/2025 5:30:00,FALSE,,,
,,,2/26/2025 18:30:00,FALSE,,,
,,,2/26/2025 21:30:00,FALSE,,,
,,,2/26/2025 23:55:00,FALSE,,,
,,,2/27/2025 2:30:00,FALSE,,,
,,,2/27/2025 5:30:00,FALSE,,,
,,,2/27/2025 18:30:00,FALSE,,,
,,,2/27/2025 21:30:00,FALSE,,,
,,,2/27/2025 23:55:00,FALSE,,,
,,,2/28/2025 2:30:00,FALSE,,,
,,,2/28/2025 5:30:00,FALSE,,,
,,,2/28/2025 18:30:00,FALSE,,,
,,,2/28/2025 21:30:00,FALSE,,,
,,,2/28/2025 23:55:00,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
,,,,FALSE,,,
